seccion_id,votante,cantidad,tipo,concepto,cantidad_str
46,No Votantes,7.0,5,VotoImposible,7
47,No Votantes,112.0,5,VotoImposible,112
48,No Votantes,43.0,5,VotoImposible,43
49,No Votantes,27.0,5,VotoImposible,27
50,No Votantes,4097.0,5,VotoImposible,"4,097"
51,No Votantes,213.0,5,VotoImposible,213
52,No Votantes,2510.0,5,VotoImposible,"2,510"
53,No Votantes,2274.0,5,VotoImposible,"2,274"
54,No Votantes,127.0,5,VotoImposible,127
55,No Votantes,29.0,5,VotoImposible,29
56,No Votantes,128.0,5,VotoImposible,128
57,No Votantes,41.0,5,VotoImposible,41
58,No Votantes,23.0,5,VotoImposible,23
59,No Votantes,73.0,5,VotoImposible,73
60,No Votantes,375.0,5,VotoImposible,375
61,No Votantes,11362.0,5,VotoImposible,"11,362"
62,No Votantes,4308.0,5,VotoImposible,"4,308"
63,No Votantes,3678.0,5,VotoImposible,"3,678"
64,No Votantes,70.0,5,VotoImposible,70
65,No Votantes,66.0,5,VotoImposible,66
66,No Votantes,98.0,5,VotoImposible,98
67,No Votantes,146.0,5,VotoImposible,146
68,No Votantes,124.0,5,VotoImposible,124
69,No Votantes,145.0,5,VotoImposible,145
70,No Votantes,6747.0,5,VotoImposible,"6,747"
71,No Votantes,506.0,5,VotoImposible,506
72,No Votantes,19.0,5,VotoImposible,19
73,No Votantes,25.0,5,VotoImposible,25
74,No Votantes,140.0,5,VotoImposible,140
75,No Votantes,242.0,5,VotoImposible,242
76,No Votantes,354.0,5,VotoImposible,354
77,No Votantes,2936.0,5,VotoImposible,"2,936"
78,No Votantes,69.0,5,VotoImposible,69
79,No Votantes,2104.0,5,VotoImposible,"2,104"
80,No Votantes,1874.0,5,VotoImposible,"1,874"
81,No Votantes,101.0,5,VotoImposible,101
82,No Votantes,622.0,5,VotoImposible,622
83,No Votantes,258.0,5,VotoImposible,258
84,No Votantes,570.0,5,VotoImposible,570
85,No Votantes,302.0,5,VotoImposible,302
86,No Votantes,1.0,5,VotoImposible,1
87,No Votantes,434.0,5,VotoImposible,434
88,No Votantes,11.0,5,VotoImposible,11
89,No Votantes,1452.0,5,VotoImposible,"1,452"
90,No Votantes,63.0,5,VotoImposible,63
91,No Votantes,49.0,5,VotoImposible,49
92,No Votantes,4545.0,5,VotoImposible,"4,545"
93,No Votantes,233.0,5,VotoImposible,233
94,No Votantes,96.0,5,VotoImposible,96
95,No Votantes,17.0,5,VotoImposible,17
96,No Votantes,95.0,5,VotoImposible,95
97,No Votantes,37.0,5,VotoImposible,37
98,No Votantes,146.0,5,VotoImposible,146
99,No Votantes,132.0,5,VotoImposible,132
100,No Votantes,20.0,5,VotoImposible,20
101,No Votantes,194.0,5,VotoImposible,194
102,No Votantes,128.0,5,VotoImposible,128
103,No Votantes,78.0,5,VotoImposible,78
104,No Votantes,18.0,5,VotoImposible,18
105,No Votantes,606.0,5,VotoImposible,606
106,No Votantes,1365.0,5,VotoImposible,"1,365"
107,No Votantes,958.0,5,VotoImposible,958
108,No Votantes,303.0,5,VotoImposible,303
109,No Votantes,136.0,5,VotoImposible,136
110,No Votantes,32.0,5,VotoImposible,32
111,No Votantes,654.0,5,VotoImposible,654
112,No Votantes,60.0,5,VotoImposible,60
113,No Votantes,1055.0,5,VotoImposible,"1,055"
114,No Votantes,4.0,5,VotoImposible,4
115,No Votantes,125.0,5,VotoImposible,125
116,No Votantes,15.0,5,VotoImposible,15
117,No Votantes,341.0,5,VotoImposible,341
118,No Votantes,1912.0,5,VotoImposible,"1,912"
119,No Votantes,332.0,5,VotoImposible,332
120,No Votantes,23.0,5,VotoImposible,23
121,No Votantes,96.0,5,VotoImposible,96
122,No Votantes,1237.0,5,VotoImposible,"1,237"
123,No Votantes,133.0,5,VotoImposible,133
124,No Votantes,80.0,5,VotoImposible,80
125,No Votantes,953.0,5,VotoImposible,953
126,No Votantes,54.0,5,VotoImposible,54
127,No Votantes,9.0,5,VotoImposible,9
128,No Votantes,164.0,5,VotoImposible,164
129,No Votantes,2440.0,5,VotoImposible,"2,440"
130,No Votantes,2031.0,5,VotoImposible,"2,031"
131,No Votantes,57.0,5,VotoImposible,57
132,No Votantes,562.0,5,VotoImposible,562
133,No Votantes,966.0,5,VotoImposible,966
134,No Votantes,1179.0,5,VotoImposible,"1,179"
135,No Votantes,31.0,5,VotoImposible,31
1,No Votantes,16.0,6,VotoImposible,16
2,No Votantes,28.0,6,VotoImposible,28
3,No Votantes,643.0,6,VotoImposible,643
4,No Votantes,1419.0,6,VotoImposible,"1,419"
5,No Votantes,10.0,6,VotoImposible,10
6,No Votantes,73.0,6,VotoImposible,73
7,No Votantes,310.0,6,VotoImposible,310
8,No Votantes,46.0,6,VotoImposible,46
9,No Votantes,26.0,6,VotoImposible,26
10,No Votantes,16.0,6,VotoImposible,16
11,No Votantes,264.0,6,VotoImposible,264
12,No Votantes,30.0,6,VotoImposible,30
13,No Votantes,20.0,6,VotoImposible,20
14,No Votantes,85.0,6,VotoImposible,85
15,No Votantes,22.0,6,VotoImposible,22
16,No Votantes,90.0,6,VotoImposible,90
17,No Votantes,98.0,6,VotoImposible,98
19,No Votantes,2.0,6,VotoImposible,2
20,No Votantes,2.0,6,VotoImposible,2
21,No Votantes,16.0,6,VotoImposible,16
22,No Votantes,41.0,6,VotoImposible,41
24,No Votantes,51.0,6,VotoImposible,51
25,No Votantes,19.0,6,VotoImposible,19
26,No Votantes,18.0,6,VotoImposible,18
27,No Votantes,13.0,6,VotoImposible,13
28,No Votantes,50.0,6,VotoImposible,50
29,No Votantes,74.0,6,VotoImposible,74
30,No Votantes,28.0,6,VotoImposible,28
31,No Votantes,25.0,6,VotoImposible,25
32,No Votantes,33.0,6,VotoImposible,33
33,No Votantes,13.0,6,VotoImposible,13
34,No Votantes,57.0,6,VotoImposible,57
35,No Votantes,214.0,6,VotoImposible,214
36,No Votantes,176.0,6,VotoImposible,176
37,No Votantes,3.0,6,VotoImposible,3
38,No Votantes,272.0,6,VotoImposible,272
39,No Votantes,42.0,6,VotoImposible,42
40,No Votantes,4.0,6,VotoImposible,4
41,No Votantes,28.0,6,VotoImposible,28
42,No Votantes,3.0,6,VotoImposible,3
43,No Votantes,4.0,6,VotoImposible,4
44,No Votantes,6.0,6,VotoImposible,6
45,No Votantes,29.0,6,VotoImposible,29
47,No Votantes,20.0,6,VotoImposible,20
48,No Votantes,8.0,6,VotoImposible,8
49,No Votantes,17.0,6,VotoImposible,17
50,No Votantes,878.0,6,VotoImposible,878
51,No Votantes,40.0,6,VotoImposible,40
52,No Votantes,525.0,6,VotoImposible,525
53,No Votantes,398.0,6,VotoImposible,398
54,No Votantes,24.0,6,VotoImposible,24
55,No Votantes,7.0,6,VotoImposible,7
56,No Votantes,22.0,6,VotoImposible,22
57,No Votantes,24.0,6,VotoImposible,24
58,No Votantes,4.0,6,VotoImposible,4
59,No Votantes,13.0,6,VotoImposible,13
60,No Votantes,108.0,6,VotoImposible,108
61,No Votantes,1800.0,6,VotoImposible,"1,800"
62,No Votantes,1386.0,6,VotoImposible,"1,386"
63,No Votantes,748.0,6,VotoImposible,748
64,No Votantes,4.0,6,VotoImposible,4
65,No Votantes,5.0,6,VotoImposible,5
66,No Votantes,19.0,6,VotoImposible,19
67,No Votantes,18.0,6,VotoImposible,18
68,No Votantes,44.0,6,VotoImposible,44
69,No Votantes,37.0,6,VotoImposible,37
70,No Votantes,1656.0,6,VotoImposible,"1,656"
71,No Votantes,141.0,6,VotoImposible,141
72,No Votantes,1.0,6,VotoImposible,1
73,No Votantes,6.0,6,VotoImposible,6
74,No Votantes,14.0,6,VotoImposible,14
75,No Votantes,38.0,6,VotoImposible,38
76,No Votantes,116.0,6,VotoImposible,116
77,No Votantes,377.0,6,VotoImposible,377
78,No Votantes,7.0,6,VotoImposible,7
79,No Votantes,275.0,6,VotoImposible,275
80,No Votantes,439.0,6,VotoImposible,439
81,No Votantes,13.0,6,VotoImposible,13
82,No Votantes,134.0,6,VotoImposible,134
83,No Votantes,73.0,6,VotoImposible,73
84,No Votantes,83.0,6,VotoImposible,83
85,No Votantes,68.0,6,VotoImposible,68
86,No Votantes,1.0,6,VotoImposible,1
87,No Votantes,113.0,6,VotoImposible,113
89,No Votantes,314.0,6,VotoImposible,314
90,No Votantes,7.0,6,VotoImposible,7
91,No Votantes,5.0,6,VotoImposible,5
92,No Votantes,1117.0,6,VotoImposible,"1,117"
93,No Votantes,45.0,6,VotoImposible,45
94,No Votantes,30.0,6,VotoImposible,30
96,No Votantes,22.0,6,VotoImposible,22
97,No Votantes,12.0,6,VotoImposible,12
98,No Votantes,54.0,6,VotoImposible,54
99,No Votantes,25.0,6,VotoImposible,25
101,No Votantes,66.0,6,VotoImposible,66
102,No Votantes,31.0,6,VotoImposible,31
103,No Votantes,27.0,6,VotoImposible,27
105,No Votantes,161.0,6,VotoImposible,161
106,No Votantes,425.0,6,VotoImposible,425
107,No Votantes,112.0,6,VotoImposible,112
108,No Votantes,69.0,6,VotoImposible,69
109,No Votantes,21.0,6,VotoImposible,21
110,No Votantes,8.0,6,VotoImposible,8
111,No Votantes,90.0,6,VotoImposible,90
112,No Votantes,10.0,6,VotoImposible,10
113,No Votantes,129.0,6,VotoImposible,129
115,No Votantes,25.0,6,VotoImposible,25
116,No Votantes,1.0,6,VotoImposible,1
117,No Votantes,61.0,6,VotoImposible,61
118,No Votantes,476.0,6,VotoImposible,476
119,No Votantes,48.0,6,VotoImposible,48
120,No Votantes,5.0,6,VotoImposible,5
121,No Votantes,22.0,6,VotoImposible,22
122,No Votantes,481.0,6,VotoImposible,481
123,No Votantes,19.0,6,VotoImposible,19
124,No Votantes,13.0,6,VotoImposible,13
125,No Votantes,202.0,6,VotoImposible,202
126,No Votantes,6.0,6,VotoImposible,6
127,No Votantes,1.0,6,VotoImposible,1
128,No Votantes,24.0,6,VotoImposible,24
129,No Votantes,348.0,6,VotoImposible,348
130,No Votantes,306.0,6,VotoImposible,306
131,No Votantes,9.0,6,VotoImposible,9
132,No Votantes,93.0,6,VotoImposible,93
133,No Votantes,190.0,6,VotoImposible,190
134,No Votantes,227.0,6,VotoImposible,227
135,No Votantes,11.0,6,VotoImposible,11
3,No Votantes,3644.0,1,VotoPosible,"3,644"
4,No Votantes,938.0,1,VotoPosible,938
7,No Votantes,940.0,1,VotoPosible,940
8,No Votantes,3.0,1,VotoPosible,3
9,No Votantes,441.0,1,VotoPosible,441
10,No Votantes,311.0,1,VotoPosible,311
11,No Votantes,594.0,1,VotoPosible,594
12,No Votantes,412.0,1,VotoPosible,412
13,No Votantes,376.0,1,VotoPosible,376
14,No Votantes,29.0,1,VotoPosible,29
16,No Votantes,273.0,1,VotoPosible,273
18,No Votantes,149.0,1,VotoPosible,149
19,No Votantes,5.0,1,VotoPosible,5
20,No Votantes,6.0,1,VotoPosible,6
21,No Votantes,151.0,1,VotoPosible,151
24,No Votantes,257.0,1,VotoPosible,257
25,No Votantes,21.0,1,VotoPosible,21
27,No Votantes,212.0,1,VotoPosible,212
28,No Votantes,7.0,1,VotoPosible,7
30,No Votantes,4.0,1,VotoPosible,4
31,No Votantes,662.0,1,VotoPosible,662
34,No Votantes,357.0,1,VotoPosible,357
35,No Votantes,509.0,1,VotoPosible,509
36,No Votantes,844.0,1,VotoPosible,844
37,No Votantes,381.0,1,VotoPosible,381
38,No Votantes,710.0,1,VotoPosible,710
41,No Votantes,28.0,1,VotoPosible,28
46,No Votantes,7.0,1,VotoPosible,7
48,No Votantes,12.0,1,VotoPosible,12
49,No Votantes,89.0,1,VotoPosible,89
50,No Votantes,2649.0,1,VotoPosible,"2,649"
52,No Votantes,439.0,1,VotoPosible,439
53,No Votantes,804.0,1,VotoPosible,804
54,No Votantes,1.0,1,VotoPosible,1
55,No Votantes,262.0,1,VotoPosible,262
59,No Votantes,51.0,1,VotoPosible,51
60,No Votantes,11.0,1,VotoPosible,11
61,No Votantes,2542.0,1,VotoPosible,"2,542"
62,No Votantes,1588.0,1,VotoPosible,"1,588"
63,No Votantes,6928.0,1,VotoPosible,"6,928"
67,No Votantes,1.0,1,VotoPosible,1
70,No Votantes,1896.0,1,VotoPosible,"1,896"
71,No Votantes,16.0,1,VotoPosible,16
72,No Votantes,2.0,1,VotoPosible,2
74,No Votantes,148.0,1,VotoPosible,148
75,No Votantes,6.0,1,VotoPosible,6
76,No Votantes,247.0,1,VotoPosible,247
77,No Votantes,1974.0,1,VotoPosible,"1,974"
79,No Votantes,452.0,1,VotoPosible,452
80,No Votantes,547.0,1,VotoPosible,547
81,No Votantes,2.0,1,VotoPosible,2
82,No Votantes,12.0,1,VotoPosible,12
83,No Votantes,11.0,1,VotoPosible,11
84,No Votantes,611.0,1,VotoPosible,611
87,No Votantes,1016.0,1,VotoPosible,"1,016"
89,No Votantes,380.0,1,VotoPosible,380
92,No Votantes,1837.0,1,VotoPosible,"1,837"
93,No Votantes,386.0,1,VotoPosible,386
95,No Votantes,14.0,1,VotoPosible,14
96,No Votantes,264.0,1,VotoPosible,264
101,No Votantes,405.0,1,VotoPosible,405
102,No Votantes,292.0,1,VotoPosible,292
103,No Votantes,288.0,1,VotoPosible,288
105,No Votantes,803.0,1,VotoPosible,803
106,No Votantes,413.0,1,VotoPosible,413
107,No Votantes,1527.0,1,VotoPosible,"1,527"
108,No Votantes,636.0,1,VotoPosible,636
111,No Votantes,445.0,1,VotoPosible,445
113,No Votantes,1282.0,1,VotoPosible,"1,282"
114,No Votantes,30.0,1,VotoPosible,30
117,No Votantes,7.0,1,VotoPosible,7
118,No Votantes,489.0,1,VotoPosible,489
119,No Votantes,185.0,1,VotoPosible,185
120,No Votantes,64.0,1,VotoPosible,64
122,No Votantes,638.0,1,VotoPosible,638
124,No Votantes,74.0,1,VotoPosible,74
125,No Votantes,1242.0,1,VotoPosible,"1,242"
128,No Votantes,245.0,1,VotoPosible,245
129,No Votantes,1999.0,1,VotoPosible,"1,999"
130,No Votantes,1198.0,1,VotoPosible,"1,198"
131,No Votantes,4.0,1,VotoPosible,4
134,No Votantes,677.0,1,VotoPosible,677
1,No Votantes,225.0,2,VotoPosible,225
2,No Votantes,224.0,2,VotoPosible,224
3,No Votantes,11301.0,2,VotoPosible,"11,301"
4,No Votantes,4956.0,2,VotoPosible,"4,956"
5,No Votantes,483.0,2,VotoPosible,483
6,No Votantes,969.0,2,VotoPosible,969
7,No Votantes,4232.0,2,VotoPosible,"4,232"
8,No Votantes,672.0,2,VotoPosible,672
9,No Votantes,674.0,2,VotoPosible,674
10,No Votantes,503.0,2,VotoPosible,503
11,No Votantes,4565.0,2,VotoPosible,"4,565"
12,No Votantes,1369.0,2,VotoPosible,"1,369"
13,No Votantes,1254.0,2,VotoPosible,"1,254"
14,No Votantes,447.0,2,VotoPosible,447
15,No Votantes,281.0,2,VotoPosible,281
16,No Votantes,1604.0,2,VotoPosible,"1,604"
17,No Votantes,1034.0,2,VotoPosible,"1,034"
18,No Votantes,302.0,2,VotoPosible,302
19,No Votantes,522.0,2,VotoPosible,522
20,No Votantes,235.0,2,VotoPosible,235
21,No Votantes,276.0,2,VotoPosible,276
22,No Votantes,302.0,2,VotoPosible,302
23,No Votantes,216.0,2,VotoPosible,216
24,No Votantes,545.0,2,VotoPosible,545
25,No Votantes,183.0,2,VotoPosible,183
26,No Votantes,268.0,2,VotoPosible,268
27,No Votantes,949.0,2,VotoPosible,949
28,No Votantes,677.0,2,VotoPosible,677
29,No Votantes,468.0,2,VotoPosible,468
30,No Votantes,779.0,2,VotoPosible,779
31,No Votantes,1976.0,2,VotoPosible,"1,976"
32,No Votantes,201.0,2,VotoPosible,201
33,No Votantes,365.0,2,VotoPosible,365
34,No Votantes,955.0,2,VotoPosible,955
35,No Votantes,4899.0,2,VotoPosible,"4,899"
36,No Votantes,4384.0,2,VotoPosible,"4,384"
37,No Votantes,633.0,2,VotoPosible,633
38,No Votantes,8246.0,2,VotoPosible,"8,246"
39,No Votantes,867.0,2,VotoPosible,867
40,No Votantes,210.0,2,VotoPosible,210
41,No Votantes,155.0,2,VotoPosible,155
42,No Votantes,305.0,2,VotoPosible,305
43,No Votantes,20.0,2,VotoPosible,20
44,No Votantes,85.0,2,VotoPosible,85
45,No Votantes,188.0,2,VotoPosible,188
46,No Votantes,152.0,2,VotoPosible,152
47,No Votantes,436.0,2,VotoPosible,436
48,No Votantes,130.0,2,VotoPosible,130
49,No Votantes,358.0,2,VotoPosible,358
50,No Votantes,9463.0,2,VotoPosible,"9,463"
51,No Votantes,2018.0,2,VotoPosible,"2,018"
52,No Votantes,5278.0,2,VotoPosible,"5,278"
53,No Votantes,4721.0,2,VotoPosible,"4,721"
54,No Votantes,152.0,2,VotoPosible,152
55,No Votantes,964.0,2,VotoPosible,964
56,No Votantes,149.0,2,VotoPosible,149
57,No Votantes,131.0,2,VotoPosible,131
58,No Votantes,186.0,2,VotoPosible,186
59,No Votantes,202.0,2,VotoPosible,202
60,No Votantes,1455.0,2,VotoPosible,"1,455"
61,No Votantes,16242.0,2,VotoPosible,"16,242"
62,No Votantes,6562.0,2,VotoPosible,"6,562"
63,No Votantes,11126.0,2,VotoPosible,"11,126"
64,No Votantes,79.0,2,VotoPosible,79
65,No Votantes,376.0,2,VotoPosible,376
66,No Votantes,198.0,2,VotoPosible,198
67,No Votantes,648.0,2,VotoPosible,648
68,No Votantes,239.0,2,VotoPosible,239
69,No Votantes,560.0,2,VotoPosible,560
70,No Votantes,8292.0,2,VotoPosible,"8,292"
71,No Votantes,1820.0,2,VotoPosible,"1,820"
72,No Votantes,329.0,2,VotoPosible,329
73,No Votantes,97.0,2,VotoPosible,97
74,No Votantes,421.0,2,VotoPosible,421
75,No Votantes,948.0,2,VotoPosible,948
76,No Votantes,868.0,2,VotoPosible,868
77,No Votantes,7028.0,2,VotoPosible,"7,028"
78,No Votantes,426.0,2,VotoPosible,426
79,No Votantes,6560.0,2,VotoPosible,"6,560"
80,No Votantes,3111.0,2,VotoPosible,"3,111"
81,No Votantes,188.0,2,VotoPosible,188
82,No Votantes,1755.0,2,VotoPosible,"1,755"
83,No Votantes,713.0,2,VotoPosible,713
84,No Votantes,2119.0,2,VotoPosible,"2,119"
85,No Votantes,429.0,2,VotoPosible,429
86,No Votantes,148.0,2,VotoPosible,148
87,No Votantes,2182.0,2,VotoPosible,"2,182"
88,No Votantes,31.0,2,VotoPosible,31
89,No Votantes,5863.0,2,VotoPosible,"5,863"
90,No Votantes,1043.0,2,VotoPosible,"1,043"
91,No Votantes,232.0,2,VotoPosible,232
92,No Votantes,9033.0,2,VotoPosible,"9,033"
93,No Votantes,577.0,2,VotoPosible,577
94,No Votantes,127.0,2,VotoPosible,127
95,No Votantes,489.0,2,VotoPosible,489
96,No Votantes,563.0,2,VotoPosible,563
97,No Votantes,177.0,2,VotoPosible,177
98,No Votantes,328.0,2,VotoPosible,328
99,No Votantes,485.0,2,VotoPosible,485
100,No Votantes,86.0,2,VotoPosible,86
101,No Votantes,781.0,2,VotoPosible,781
102,No Votantes,612.0,2,VotoPosible,612
103,No Votantes,391.0,2,VotoPosible,391
104,No Votantes,106.0,2,VotoPosible,106
105,No Votantes,2773.0,2,VotoPosible,"2,773"
106,No Votantes,3315.0,2,VotoPosible,"3,315"
107,No Votantes,2311.0,2,VotoPosible,"2,311"
108,No Votantes,1505.0,2,VotoPosible,"1,505"
109,No Votantes,1115.0,2,VotoPosible,"1,115"
110,No Votantes,143.0,2,VotoPosible,143
111,No Votantes,1960.0,2,VotoPosible,"1,960"
112,No Votantes,135.0,2,VotoPosible,135
113,No Votantes,8163.0,2,VotoPosible,"8,163"
114,No Votantes,382.0,2,VotoPosible,382
115,No Votantes,983.0,2,VotoPosible,983
116,No Votantes,18.0,2,VotoPosible,18
117,No Votantes,1095.0,2,VotoPosible,"1,095"
118,No Votantes,4093.0,2,VotoPosible,"4,093"
119,No Votantes,1501.0,2,VotoPosible,"1,501"
120,No Votantes,339.0,2,VotoPosible,339
121,No Votantes,575.0,2,VotoPosible,575
122,No Votantes,1928.0,2,VotoPosible,"1,928"
123,No Votantes,554.0,2,VotoPosible,554
124,No Votantes,476.0,2,VotoPosible,476
125,No Votantes,1865.0,2,VotoPosible,"1,865"
126,No Votantes,63.0,2,VotoPosible,63
127,No Votantes,293.0,2,VotoPosible,293
128,No Votantes,1816.0,2,VotoPosible,"1,816"
129,No Votantes,7706.0,2,VotoPosible,"7,706"
130,No Votantes,7066.0,2,VotoPosible,"7,066"
131,No Votantes,168.0,2,VotoPosible,168
132,No Votantes,2294.0,2,VotoPosible,"2,294"
133,No Votantes,1699.0,2,VotoPosible,"1,699"
134,No Votantes,2343.0,2,VotoPosible,"2,343"
135,No Votantes,52.0,2,VotoPosible,52
1,No Votantes,167.0,3,VotoPosible,167
2,No Votantes,209.0,3,VotoPosible,209
3,No Votantes,11353.0,3,VotoPosible,"11,353"
4,No Votantes,5398.0,3,VotoPosible,"5,398"
5,No Votantes,376.0,3,VotoPosible,376
6,No Votantes,990.0,3,VotoPosible,990
7,No Votantes,4788.0,3,VotoPosible,"4,788"
8,No Votantes,661.0,3,VotoPosible,661
9,No Votantes,518.0,3,VotoPosible,518
10,No Votantes,375.0,3,VotoPosible,375
11,No Votantes,5421.0,3,VotoPosible,"5,421"
12,No Votantes,1695.0,3,VotoPosible,"1,695"
13,No Votantes,916.0,3,VotoPosible,916
14,No Votantes,536.0,3,VotoPosible,536
15,No Votantes,368.0,3,VotoPosible,368
16,No Votantes,1496.0,3,VotoPosible,"1,496"
17,No Votantes,834.0,3,VotoPosible,834
18,No Votantes,218.0,3,VotoPosible,218
19,No Votantes,404.0,3,VotoPosible,404
20,No Votantes,179.0,3,VotoPosible,179
21,No Votantes,209.0,3,VotoPosible,209
22,No Votantes,490.0,3,VotoPosible,490
23,No Votantes,190.0,3,VotoPosible,190
24,No Votantes,409.0,3,VotoPosible,409
25,No Votantes,241.0,3,VotoPosible,241
26,No Votantes,271.0,3,VotoPosible,271
27,No Votantes,849.0,3,VotoPosible,849
28,No Votantes,557.0,3,VotoPosible,557
29,No Votantes,466.0,3,VotoPosible,466
30,No Votantes,665.0,3,VotoPosible,665
31,No Votantes,1661.0,3,VotoPosible,"1,661"
32,No Votantes,177.0,3,VotoPosible,177
33,No Votantes,351.0,3,VotoPosible,351
34,No Votantes,1159.0,3,VotoPosible,"1,159"
35,No Votantes,4967.0,3,VotoPosible,"4,967"
36,No Votantes,5032.0,3,VotoPosible,"5,032"
37,No Votantes,490.0,3,VotoPosible,490
38,No Votantes,8273.0,3,VotoPosible,"8,273"
39,No Votantes,890.0,3,VotoPosible,890
40,No Votantes,100.0,3,VotoPosible,100
41,No Votantes,208.0,3,VotoPosible,208
42,No Votantes,277.0,3,VotoPosible,277
43,No Votantes,32.0,3,VotoPosible,32
44,No Votantes,98.0,3,VotoPosible,98
45,No Votantes,190.0,3,VotoPosible,190
46,No Votantes,142.0,3,VotoPosible,142
47,No Votantes,410.0,3,VotoPosible,410
48,No Votantes,125.0,3,VotoPosible,125
49,No Votantes,215.0,3,VotoPosible,215
50,No Votantes,11513.0,3,VotoPosible,"11,513"
51,No Votantes,2119.0,3,VotoPosible,"2,119"
52,No Votantes,6571.0,3,VotoPosible,"6,571"
53,No Votantes,4767.0,3,VotoPosible,"4,767"
54,No Votantes,217.0,3,VotoPosible,217
55,No Votantes,631.0,3,VotoPosible,631
56,No Votantes,209.0,3,VotoPosible,209
57,No Votantes,129.0,3,VotoPosible,129
58,No Votantes,151.0,3,VotoPosible,151
59,No Votantes,240.0,3,VotoPosible,240
60,No Votantes,1554.0,3,VotoPosible,"1,554"
61,No Votantes,18708.0,3,VotoPosible,"18,708"
62,No Votantes,7236.0,3,VotoPosible,"7,236"
